NAME,TID,TARGET_TYPE,PREF_NAME_target,TAX_ID,ORGANISM,CHEMBL_ID_target,SPECIAS_GROUP_FLAG,SPECIES_GROUP_FLAG,MEC_ID,RECORD_ID,MOLREGNO,MECHANISM_OF_ACTION,SITE_ID,ACTION_TYPE,DIRECT_INTERACTION,MOLECULAR_MECHANISM,DISEASE_EFFICACY,MECHANISM_COMMENT,SELECTIVITY_COMMENT,BINDING_SITE_COMMENT,VARIANT_ID,PREF_NAME_drug,CHEMBL_ID_drug,MAX_PHASE,THERAPEUTIC_FLAG,DOSED_INGREDIENT,STRUCTURE_TYPE,CHEBI_PAR_ID,MOLECULE_TYPE,FIRST_APPROVAL,ORAL,PARENTERAL,TOPICAL,BLACK_BOX_WARNING,NATURAL_PRODUCT,FIRST_IN_CLASS,CHIRALITY,PRODRUG,INORGANIC_FLAG,USAN_YEAR,AVAILABILITY_TYPE,USAN_STEM,POLYMER_FLAG,USAN_SUBSTEM,USAN_STEM_DEFINITION,INDICATION_CLASS,WITHDRAWN_FLAG,CHEMICAL_PROBE,ORPHAN,STANDARD_INCHI,STANDARD_INCHI_KEY,SMILES,QED,Lipinski Rules Followed,MolWt,logP,Hydrogen Bond Acceptors,Hydrogen Bond Donors,Stereo Centers,tPSA,Aqueous Solubility Score,Bioavailability,Caco-2 Permeability,HIA,Hydration Free Energy,PAMPA Permeability,P-glycoprotein Inhibition,BBB,PPBR,Volume of Distribution at Steady State,CYP1A2 Inhibition,CYP2C19 Inhibition,CYP2C9 Inhibition,CYP2D6 Inhibition,CYP3A4 Inhibition,Half Life,Hepatocyte Clearance,Microsome Clearance,Acute Toxicity,AMES,Carcinogens,Clinical Toxicity,DILI,hERG,Androgen Receptor Binding (Full Length),Androgen Receptor Binding (Ligand Binding Domain),Estrogen Receptor Binding (Full Length),Estrogen Receptor Binding (Ligand Binding Domain),Aryl Hydrocarbon Receptor Binding,Aromatase Binding,PPAR-Gamma Binding,ATAD5 Binding,Heat Shock Factor Binding,Mitochondrial Membrane Potential,TP53 Binding,Skin Reaction,PAINS
SLC6A2,100,SINGLE PROTEIN,Norepinephrine transporter,9606,Homo sapiens,CHEMBL222,,0.0,5616.0,1699854.0,1376127.0,Norepinephrine transporter inhibitor,,INHIBITOR,1.0,1.0,1.0,,,,,EDIVOXETINE,CHEMBL2103857,3.0,0.0,0.0,MOL,,Small molecule,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010.0,,-oxetine,0.0,-oxetine,antidepressants (fluoxetine type),,0.0,0.0,0.0,"InChI=1S/C18H26FNO4/c1-22-16-3-2-15(19)10-13(16)11-18(21,14-4-7-23-8-5-14)17-12-20-6-9-24-17/h2-3,10,14,17,20-21H,4-9,11-12H2,1H3/t17-,18+/m0/s1",CPBHSHYQQLFAPW-ZWKOTPCHSA-N,COc1ccc(F)cc1C[C@@](O)(C1CCOCC1)[C@@H]1CNCCO1,0.851830427392598,4.0,339.40700000000004,1.5229,5,2,2,59.95,-1.2171699943118532,0.978759253025055,-4.457802218392078,0.9998366236686707,-10.39717342441285,0.9088386774063111,0.10652398131787777,0.925205409526825,39.16193551618217,4.361839527166254,0.007803905615583062,0.2152225688099861,0.027249536104500295,0.05740648433566094,0.4617349684238434,5.448182731385037,9.544360327740193,-13.725600403824206,2.884841095446877,0.576399165391922,0.08205857500433922,0.4562683939933777,0.10898640528321266,0.6951270699501038,0.026768168807029723,0.0034276611695531756,0.05228817909955978,0.008785374276340008,0.0378776453435421,0.029517112672328948,0.0013697626302018762,0.0025048746494576333,0.0028126049903221427,0.004034297366160899,0.008563585171941668,0.11329007521271706,False
SLC6A2,100,SINGLE PROTEIN,Norepinephrine transporter,9606,Homo sapiens,CHEMBL222,,0.0,5711.0,1705222.0,302799.0,Norepinephrine transporter inhibitor,,INHIBITOR,1.0,1.0,1.0,,,,,ESREBOXETINE,CHEMBL180101,3.0,0.0,0.0,MOL,,Small molecule,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2007.0,,-oxetine,0.0,-oxetine,antidepressants (fluoxetine type),,0.0,0.0,0.0,"InChI=1S/C19H23NO3/c1-2-21-16-10-6-7-11-17(16)23-19(15-8-4-3-5-9-15)18-14-20-12-13-22-18/h3-11,18-20H,2,12-14H2,1H3/t18-,19-/m0/s1",CBQGYUDMJHNJBX-OALUTQOASA-N,CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,0.8888730494256725,4.0,313.39700000000005,3.1938000000000004,4,1,2,39.72,-2.6086664799668973,0.9436935663223267,-4.483249233002317,0.9999116063117981,-7.6703543730925645,0.9605578422546387,0.2866403117775917,0.9120701670646667,75.12463636345115,0.9007098664062685,0.463596385717392,0.718781840801239,0.1397741124033928,0.2909760385751724,0.5276034653186799,6.88978915554687,67.55846814097747,-0.14692357098115494,2.381787766374076,0.376320818066597,0.10788303315639496,0.14630227237939836,0.39082746505737304,0.7369250535964966,0.014495404716581107,0.0025570721831172706,0.16774577423930168,0.015180522482842207,0.14145423471927643,0.11753001809120178,0.019594166427850723,0.013194762356579303,0.03049725480377674,0.06869221180677414,0.008717124443501234,0.5323973417282104,False
SLC6A2,100,SINGLE PROTEIN,Norepinephrine transporter,9606,Homo sapiens,CHEMBL222,,0.0,5901.0,1700714.0,14263.0,Norepinephrine transporter inhibitor,,INHIBITOR,1.0,1.0,1.0,"It acts by binding to the norepinephrine transporter and blocking reuptake of extracellular norepinephrine (noradrenaline) back into the terminals. A meta-analysis showed that reboxetine (marketed by Pfizer in Europe, but not in the U.S. ) lacks efficacy.",High selectivity for NET over SERT/DAT. Low affinity for monoamine/histamine/ACh receptors,,,REBOXETINE,CHEMBL14370,4.0,1.0,1.0,MOL,,Small molecule,1997.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1997.0,-1.0,-oxetine,0.0,-oxetine,antidepressants (fluoxetine type),,0.0,0.0,0.0,"InChI=1S/C19H23NO3/c1-2-21-16-10-6-7-11-17(16)23-19(15-8-4-3-5-9-15)18-14-20-12-13-22-18/h3-11,18-20H,2,12-14H2,1H3",CBQGYUDMJHNJBX-UHFFFAOYSA-N,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,0.8888730494256725,4.0,313.39700000000005,3.1938000000000004,4,1,2,39.72,-2.5017450817432505,0.9273381233215332,-4.485910271864342,0.9999547243118286,-7.532171027097126,0.9658867716789246,0.2638953045010567,0.9199108719825745,73.82780881216374,1.2477123148886782,0.48297980427742004,0.8661590576171875,0.25430398881435395,0.3061883747577667,0.47249366641044616,4.857824086385319,65.08123626023404,-1.878555161923223,2.3850698123338256,0.2443651258945465,0.10335215479135514,0.08092079646885394,0.3870709240436554,0.6730897545814514,0.008178207138553262,0.0012743892904836685,0.1471619948744774,0.011060346756130457,0.12104531228542328,0.08890829011797904,0.024400374665856362,0.007655954034999013,0.03270300030708313,0.05935692489147186,0.005258303601294756,0.5013478517532348,False
SLC6A2,100,SINGLE PROTEIN,Norepinephrine transporter,9606,Homo sapiens,CHEMBL222,,0.0,6690.0,2791057.0,282577.0,Norepinephrine transporter inhibitor,,INHIBITOR,1.0,1.0,1.0,"Debrisoquin is an adrenergic neuron-blocking drug. It acts at the sympathetic neuroeffector junction by inhibiting or interfering with the release and/or distribution of norepinephrine (NE), rather than acting at the effector cell by inhibiting the association of norepinephrine with its receptors. It is taken up by norepinephrine transporters. It becomes concentrated in NE transmitter vesicles, replacing NE in these vesicles. This leads to a gradual depletion of NE stores in the nerve endings. Once inside the terminal it blocks the release of noradrenaline in response to arrival of an action potential. In contrast to ganglionic blocking agents, debrisoquin suppresses equally the responses mediated by alpha-and beta-adrenergic receptors but does not produce parasympathetic blockade. Since sympathetic blockade results in modest decreases in peripheral resistance and cardiac output, debrisoquin lowers blood pressure in the supine position. It further reduces blood pressure by decreasing the degree of vasoconstriction that normally results from reflex sympathetic nervous activity upon assumption of the upright posture, thus reducing venous return and cardiac output more.",,,,DEBRISOQUIN,CHEMBL169901,4.0,1.0,0.0,MOL,34665.0,Small molecule,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1965.0,-1.0,,0.0,,,Antihypertensive,0.0,0.0,0.0,"InChI=1S/C10H13N3/c11-10(12)13-6-5-8-3-1-2-4-9(8)7-13/h1-4H,5-7H2,(H3,11,12)",JWPGJSVJDAJRLW-UHFFFAOYSA-N,N=C(N)N1CCc2ccccc2C1,0.4551591876631269,4.0,175.23499999999999,0.9381699999999995,1,2,0,53.11000000000001,-0.68256767214168,0.7830541253089904,-5.2687417363468825,0.993713891506195,-10.332888522032613,0.5790298074483872,0.010209624096751213,0.9108909964561462,20.22912387204348,-5.968849934081641,0.02818085364997387,0.01826385795138776,0.0006130072491941973,0.30630770325660706,0.0009991736729716648,-19.552998527283226,-0.019493362160764603,-9.779533913446429,2.517496864017562,0.26677085310220716,0.04588514044880867,0.02255462625762448,0.03075636364519596,0.07990932017564774,0.02431394122540951,0.0027279087342321874,0.12816713750362396,0.008676173444837332,0.027303762547671796,0.0003034776440472342,0.00018832350469892843,0.0006262352602789178,0.0026962814503349365,0.0007626349804922938,0.0007764125941321254,0.7449020385742188,False
SLC6A2,100,SINGLE PROTEIN,Norepinephrine transporter,9606,Homo sapiens,CHEMBL222,,0.0,6877.0,2792081.0,866306.0,Norepinephrine transporter inhibitor,,INHIBITOR,1.0,1.0,1.0,"Dibenzepin is a tricyclic antidepressant (TCA). It acts as a selective norepinephrine reuptake inhibitor (NRI). It is also a potent antihistamine (H1 receptor). The drug has weak or negligible effects on serotonin and dopamine reuptake. Unlike many other TCAs, dibenzepin has no antiadrenergic (α1, α2), antiserotonergic (5-HT1A, 5-HT2A), or antidopaminergic effects and has few or no anticholinergic (mACh) effects.",Inhibitory effect on the uptake of noradrenaline (59 nM) by the perfused rabbit heart: 44.8 mM (ID50) Ki = 23 nM for H1 receptors.,,,DIBENZEPIN,CHEMBL1442422,4.0,1.0,0.0,MOL,,Small molecule,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1964.0,-1.0,-pin,0.0,-pin,tricyclic compounds,Antidepressant,0.0,0.0,0.0,"InChI=1S/C18H21N3O/c1-19(2)12-13-21-17-11-7-6-10-16(17)20(3)15-9-5-4-8-14(15)18(21)22/h4-11H,12-13H2,1-3H3",QPGGEKPRGVJKQB-UHFFFAOYSA-N,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,0.870763155680302,4.0,295.386,2.976300000000001,3,0,0,26.79,-3.096505700984452,0.8760736346244812,-4.083033809200704,0.9935282588005065,-9.786559269331885,0.9567694544792176,0.25521933734416963,0.997599971294403,55.04920908144622,-8.016669128576002,0.5585909843444824,0.0930756874382496,0.011831405200064182,0.33652459383010863,0.06665835455060005,33.42774565368491,71.6630077460618,19.33679306689657,2.790316628951394,0.6131136655807495,0.2587573528289795,0.6020727396011353,0.5772313296794891,0.9405994772911072,0.05163739621639252,0.022863806784152986,0.04663011077791453,0.004721266496926546,0.11644834876060486,0.019487210735678672,0.0037160754669457673,0.0079047208186239,0.0033736893674358726,0.027954156696796417,0.026640506647527217,0.722951865196228,False
SLC6A2,100,SINGLE PROTEIN,Norepinephrine transporter,9606,Homo sapiens,CHEMBL222,,0.0,7593.0,1706401.0,1038730.0,Norepinephrine transporter substrate,,SUBSTRATE,1.0,1.0,1.0,"Is similar in structure to the neurotransmitter norepinephrine (NE) and is taken up by the NE transporter and accumulates in adrenergically innervated tissues, including tumors of neural crest origin that express high levels of surface NE transporter. Radiation causes cell death.",,,,IOBENGUANE I 131,CHEMBL1615779,4.0,0.0,1.0,MOL,,Small molecule,2018.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1997.0,1.0,io-,0.0,io-,iodine-containing contrast media,Radioactive Agent; Diagnostic Aid,0.0,0.0,0.0,"InChI=1S/C8H10IN3/c9-7-3-1-2-6(4-7)5-12-8(10)11/h1-4H,5H2,(H4,10,11,12)/i9+4",PDWUPXJEEYOOTR-JRGAVVOBSA-N,N=C(N)NCc1cccc([131I])c1,0.433567726429014,4.0,279.09512459999996,1.27427,1,3,0,61.900000000000006,-1.125768318559112,0.8634976267814636,-5.850591530224664,0.9811595797538757,-10.322594124475554,0.3710015043616295,0.008109160466119647,0.6519293248653412,26.360129821263865,8.106305182262746,0.05102696251124143,0.039009046740829945,0.000632837403099984,0.52486292719841,0.007284138503018766,11.602747353618815,-0.4086009130204339,-23.181885327675822,2.5619053217655554,0.3089159958064556,0.10637669079005718,0.022408560779877008,0.03553273975849151,0.07744012549519538,0.03548640329390764,0.00555208595469594,0.09191196784377098,0.01193097522482276,0.014863067772239447,0.0007426438402035274,0.00016549751671846025,0.0003657844146800926,0.0038593288394622506,0.0014736692639417015,0.0006635449361056089,0.7838620781898499,False
SLC6A2,100,SINGLE PROTEIN,Norepinephrine transporter,9606,Homo sapiens,CHEMBL222,,0.0,8415.0,3133253.0,2335617.0,Norepinephrine transporter inhibitor,,INHIBITOR,1.0,1.0,1.0,,Also displays activity against the serotonin transporter (but is selective for the norepinephrine transporter).,,,AMPRELOXETINE,CHEMBL4297646,3.0,0.0,0.0,MOL,,Small molecule,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2019.0,,-oxetine,0.0,-oxetine,antidepressants (fluoxetine type),,0.0,0.0,0.0,"InChI=1S/C18H18F3NO/c19-14-9-16(20)18(17(21)10-14)23-11-13-3-1-2-4-15(13)12-5-7-22-8-6-12/h1-4,9-10,12,22H,5-8,11H2",TZIALEBTHQWNAO-UHFFFAOYSA-N,Fc1cc(F)c(OCc2ccccc2C2CCNCC2)c(F)c1,0.9132579094390005,4.0,321.3420000000001,4.149900000000002,2,1,0,21.259999999999998,-2.9532184295421477,0.9745151281356812,-4.5735943909907375,0.9999371886253356,-5.400715054528947,0.9616854429244995,0.5406009376049041,0.9809440016746521,66.61646094540478,0.31178669731516645,0.7141946196556092,0.7225551247596741,0.3843177020549774,0.5604749143123626,0.15034161284565925,13.993172978282127,25.791968021139486,-6.670250184765538,3.0194632409909246,0.4001699239015579,0.2689986079931259,0.22593480199575425,0.40879149436950685,0.9175978899002075,0.03590611200779677,0.01273011420853436,0.21897795498371125,0.019366178009659053,0.08421071507036686,0.09477611780166625,0.011653794441372156,0.011403827089816332,0.008954615984112024,0.09482575133442879,0.013137525133788585,0.48154927492141725,False
SLC6A2,100,SINGLE PROTEIN,Norepinephrine transporter,9606,Homo sapiens,CHEMBL222,,0.0,8574.0,1704182.0,1378753.0,Norepinephrine transporter inhibitor,,INHIBITOR,1.0,1.0,1.0,,,,,VILOXAZINE HYDROCHLORIDE,CHEMBL2106483,4.0,1.0,1.0,MOL,,Small molecule,2021.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1976.0,1.0,-,0.0,-,-,Antidepressant,0.0,0.0,0.0,"InChI=1S/C13H19NO3.ClH/c1-2-15-12-5-3-4-6-13(12)17-10-11-9-14-7-8-16-11;/h3-6,11,14H,2,7-10H2,1H3;1H",HJOCKFVCMLCPTP-UHFFFAOYSA-N,CCOc1ccccc1OCC1CNCCO1.Cl,0.8891836962055838,4.0,273.75999999999993,1.8742999999999994,4,1,1,39.72,-1.2557513737922288,0.9782480120658874,-4.554673134130399,0.9997441649436951,-8.229575093329805,0.9167468428611756,0.036894652200862764,0.9518332839012146,52.19738337179619,4.1586162630808925,0.3338010162115097,0.27035098522901535,0.006295611523091793,0.08547001406550407,0.03350435998290777,6.006082470818722,43.22408497279323,-14.66100726778276,2.0704286146115036,0.8556041359901428,0.3090077072381973,0.18856888264417648,0.2754674702882767,0.3339942306280136,0.0034372783382423224,0.0032310105510987342,0.07566919587552548,0.004099892172962427,0.020420793257653714,0.017714927159249782,0.013518980517983437,0.011560867493972182,0.013988186977803707,0.0020016295253299176,0.006065558595582843,0.7569525718688965,False
SLC6A2,100,SINGLE PROTEIN,Norepinephrine transporter,9606,Homo sapiens,CHEMBL222,,0.0,8582.0,3133837.0,2336110.0,Norepinephrine transporter inhibitor,,INHIBITOR,1.0,1.0,1.0,,,,,SERDEXMETHYLPHENIDATE CHLORIDE,CHEMBL4298139,4.0,1.0,1.0,MOL,,Small molecule,2021.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2018.0,1.0,-,0.0,-,-,,0.0,0.0,0.0,"InChI=1S/C25H29N3O8.ClH/c1-35-24(33)21(17-8-3-2-4-9-17)20-11-5-6-13-28(20)25(34)36-16-27-12-7-10-18(14-27)22(30)26-19(15-29)23(31)32;/h2-4,7-10,12,14,19-21,29H,5-6,11,13,15-16H2,1H3,(H-,26,30,31,32);1H/t19-,20+,21+;/m0./s1",GONQEUJYYMYNMN-HWAJWLCKSA-N,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1C(=O)OC[n+]1cccc(C(=O)N[C@@H](CO)C(=O)O)c1.[Cl-],0.24819489562285657,3.0,535.9810000000002,-1.9411999999999947,7,3,3,146.35,-1.9038248241592082,0.324187821149826,-6.22215275719451,0.21545338183641433,-14.277896707182384,0.09823281019926071,0.13317037895321845,0.2799061000347137,70.89676042908127,8.271024597635693,0.002006842789705843,0.032340992521494624,0.02587765082716942,0.18719050288200378,0.03387956041842699,10.083294951992254,14.54392044795299,-8.560952793322418,2.4766985063153415,0.10993066430091858,0.09932958260178566,0.1821622759103775,0.4253998786211014,0.23812118470668792,0.054162461310625076,0.0389927577227354,0.11690081655979156,0.007224310515448451,0.006918652495369315,0.014407474920153618,0.0037867385428398846,0.00419999894220382,0.008255271078087389,0.003790962864877656,0.007483975705690682,0.15012188404798507,False
SLC6A2,100,SINGLE PROTEIN,Norepinephrine transporter,9606,Homo sapiens,CHEMBL222,,0.0,8604.0,3955727.0,2339113.0,Norepinephrine transporter inhibitor,,INHIBITOR,1.0,1.0,1.0,,,,,SERDEXMETHYLPHENIDATE,CHEMBL4301162,4.0,1.0,0.0,MOL,,Small molecule,2021.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2018.0,1.0,-,0.0,-,-,,0.0,0.0,0.0,"InChI=1S/C25H29N3O8/c1-35-24(33)21(17-8-3-2-4-9-17)20-11-5-6-13-28(20)25(34)36-16-27-12-7-10-18(14-27)22(30)26-19(15-29)23(31)32/h2-4,7-10,12,14,19-21,29H,5-6,11,13,15-16H2,1H3,(H-,26,30,31,32)/p+1/t19-,20+,21+/m0/s1",UBZPNQRBUOBBLN-PWRODBHTSA-O,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1C(=O)OC[n+]1cccc(C(=O)N[C@@H](CO)C(=O)O)c1,0.34215621262174156,3.0,500.5280000000002,1.0548,7,3,3,146.35,-2.5075312964502725,0.3092952847480774,-6.1257187426678765,0.2964014202356339,-14.142456311806143,0.17164523899555206,0.16886329054832458,0.2919352948665619,67.51003964021196,8.486695510846129,0.0021175153204239907,0.0381856594234705,0.033227114751935,0.09363345876336097,0.04351117201149464,9.796402337263999,17.455511936698812,-1.6351129649249074,2.41266414341979,0.0631800239905715,0.07478593140840531,0.1723252072930336,0.5188581287860871,0.19641372859477996,0.057501327246427536,0.03502816259860993,0.11222711056470872,0.007483694283291697,0.014021796733140945,0.01548741851001978,0.0037186892703175546,0.003516896045766771,0.009591459087096155,0.003949056309647858,0.008732571080327035,0.13669673949480057,False
SLC6A2,100,SINGLE PROTEIN,Norepinephrine transporter,9606,Homo sapiens,CHEMBL222,,0.0,9077.0,2795253.0,916384.0,Norepinephrine transporter inhibitor,,INHIBITOR,1.0,1.0,1.0,,"Also inhibits the neuronal uptake of dopamine and has other effects (e.g. anticholinergic, antihistaminic and anti-α1 adrenergic effects)",,,DOTHIEPIN,CHEMBL1492500,4.0,1.0,0.0,MOL,36803.0,Small molecule,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1975.0,-1.0,-pin,0.0,-pin,tricyclic compounds,Antidepressant,0.0,0.0,0.0,"InChI=1S/C19H21NS/c1-20(2)13-7-11-17-16-9-4-3-8-15(16)14-21-19-12-6-5-10-18(17)19/h3-6,8-12H,7,13-14H2,1-2H3/b17-11+",PHTUQLWOUWZIMZ-GZTJUZNOSA-N,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21,0.8088707188299813,4.0,295.451,4.675700000000004,2,0,0,3.24,-4.586977125554347,0.8614404559135437,-4.703300116707295,0.9983787775039673,-5.968792227225327,0.9578037619590759,0.6827516674995422,0.9950757265090943,78.1650276041991,-0.2653244884576919,0.7178327322006226,0.21373177617788314,0.024720227532088756,0.8365910172462463,0.15619930624961853,5.385034674349756,73.35983000378029,31.229232030758233,2.8410503013699167,0.3208915501832962,0.15690173357725143,0.4168929785490036,0.5075957000255584,0.9465293884277344,0.01508268378674984,0.009311769716441631,0.07724659852683544,0.020585492812097074,0.07298612296581268,0.046980961412191394,0.01830392945557833,0.004453814448788762,0.04290073625743389,0.10365257039666176,0.046165048703551294,0.8683637738227844,False
SLC6A2,105759,PROTEIN FAMILY,Monoamine transporter,9606,Homo sapiens,CHEMBL2363064,,0.0,1567.0,1344277.0,674903.0,Monoamine transporter inhibitor,,INHIBITOR,1.0,1.0,1.0,,,,,METHAMPHETAMINE HYDROCHLORIDE,CHEMBL1200952,4.0,1.0,1.0,MOL,35340.0,Small molecule,1943.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,,0.0,,,Stimulant (central),0.0,0.0,0.0,"InChI=1S/C10H15N.ClH/c1-9(11-2)8-10-6-4-3-5-7-10;/h3-7,9,11H,8H2,1-2H3;1H/t9-;/m0./s1",TWXDDNPPQUTEOV-FVGYRXGTSA-N,CN[C@@H](C)Cc1ccccc1.Cl,0.7621097322978312,4.0,185.698,2.2588000000000004,1,1,1,12.03,-1.1535487402846258,0.9551570534706115,-4.672119176803309,0.9994208693504334,-5.016398483768755,0.8556624531745911,0.0073116292711347345,0.9131582260131836,29.28795148354127,15.099864479316148,0.1423589214682579,0.07984047401696444,0.00044918166822753846,0.7842886090278626,0.0032349145621992648,27.979394226223825,35.90067239604022,-28.766369627626055,3.2128587553367267,0.22312734723091127,0.3434265375137329,0.16663396283984183,0.01952400915324688,0.4818495690822601,0.007167868874967098,0.0007082518248353153,0.10758134201169015,0.0020091204904019834,0.006648197723552585,0.0008910194155760109,0.0001448628852813272,0.0003259823999542277,0.0014075057086301967,0.001205294532701373,0.00012295842716412154,0.9307832837104797,False
SLC6A2,105759,PROTEIN FAMILY,Monoamine transporter,9606,Homo sapiens,CHEMBL2363064,,0.0,1568.0,1344126.0,46385.0,Monoamine transporter inhibitor,,INHIBITOR,1.0,1.0,1.0,,,,,MAZINDOL,CHEMBL781,4.0,1.0,1.0,MOL,,Small molecule,1973.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0,0.0,,0.0,,,Anorexic,0.0,0.0,0.0,"InChI=1S/C16H13ClN2O/c17-12-7-5-11(6-8-12)16(20)14-4-2-1-3-13(14)15-18-9-10-19(15)16/h1-8,20H,9-10H2",ZPXSCAKFGYXMGA-UHFFFAOYSA-N,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,0.8737077174467992,4.0,284.74600000000004,2.6092000000000004,3,1,1,35.830000000000005,-3.473572020445902,0.9132780432701111,-4.8492102747800585,0.9999061822891235,-9.69893771319521,0.8901417136192322,0.5316981047391891,0.9273271083831787,76.39046511403096,0.37556982876742306,0.1410508669912815,0.3256643071770668,0.13082366362214087,0.3183224380016327,0.10785902366042137,15.326955674954288,20.071493981130413,11.503132992249949,3.0078866939642266,0.030668016895651816,0.08269043862819672,0.06944250538945199,0.25727925896644593,0.5535334348678589,0.025632187724113464,0.010783511772751808,0.23914338946342467,0.027904132008552553,0.03165844306349754,0.07055016010999679,0.00597712080925703,0.009947373205795884,0.009593109041452408,0.25428551733493804,0.02918872982263565,0.481084144115448,False
SLC6A2,105759,PROTEIN FAMILY,Monoamine transporter,9606,Homo sapiens,CHEMBL2363064,,0.0,1569.0,1343542.0,2197701.0,Monoamine transporter inhibitor,,INHIBITOR,1.0,1.0,1.0,,,,,SIBUTRAMINE HYDROCHLORIDE,CHEMBL3989830,4.0,1.0,1.0,MOL,,Small molecule,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990.0,-2.0,,0.0,,,,1.0,0.0,0.0,"InChI=1S/C17H26ClN.ClH.H2O/c1-13(2)12-16(19(3)4)17(10-5-11-17)14-6-8-15(18)9-7-14;;/h6-9,13,16H,5,10-12H2,1-4H3;1H;1H2",KFNNPQDSPLWLCX-UHFFFAOYSA-N,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1.Cl.O,0.7888949705692078,4.0,334.33100000000013,4.335100000000007,1,0,1,34.74,-3.757365293431159,0.9224629282951355,-4.6368768056443965,0.9998946905136108,-4.73702757203384,0.9731810092926025,0.28919127583503723,0.9831710457801819,83.09835651803137,11.750161446910631,0.07028810940682888,0.36456437706947326,0.016639705933630466,0.9694134712219238,0.28492108881473543,51.04020890910279,45.860419169784045,7.295995155866049,2.6382211521064507,0.0835678331553936,0.24117887914180755,0.3487350732088089,0.02418900690972805,0.8514814496040344,0.0016719675506465137,0.00018869585037464275,0.03453548140823841,0.01564404312521219,0.019751986488699913,0.05372417084872723,0.0011856231052661315,0.00039865580620244143,0.04268115926533937,0.3320285379886627,0.002465346356621012,0.8043658614158631,False
SLC6A2,105759,PROTEIN FAMILY,Monoamine transporter,9606,Homo sapiens,CHEMBL2363064,,0.0,5760.0,1879136.0,1540486.0,Monoamine transporter inhibitor,,INHIBITOR,1.0,1.0,1.0,"Selectively inhibits the reuptake of serotonin, norepinephrine, and dopamine",,,,LIAFENSINE,CHEMBL2364614,2.0,0.0,0.0,MOL,,Small molecule,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2012.0,,-fensine,0.0,-fensine,"norepinephrine, serotonin, dopamine, reuptake inhibitor",,0.0,0.0,0.0,"InChI=1S/C24H22N4/c1-28-14-20-13-19(23-10-11-24(25)27-26-23)8-9-21(20)22(15-28)18-7-6-16-4-2-3-5-17(16)12-18/h2-13,22H,14-15H2,1H3,(H2,25,27)/t22-/m0/s1",VCIBGDSRPUOBOG-QFIPXVFZSA-N,CN1Cc2cc(-c3ccc(N)nn3)ccc2[C@H](c2ccc3ccccc3c2)C1,0.5691491961978324,4.0,366.4680000000001,4.456300000000003,4,1,1,55.04,-4.766870936399179,0.9079018592834472,-5.019195952722922,0.9938565850257873,-10.273835873155075,0.8113154411315918,0.8584496974945068,0.9262856841087341,97.95650535300864,7.222420033734537,0.3039052695035934,0.2345348507165909,0.050401640310883525,0.422010549902916,0.4291648089885712,3.4667647532200276,16.354888789595815,1.2800620458744199,3.113560056676911,0.8091935276985168,0.3788429230451584,0.5488935530185699,0.826264226436615,0.9130761861801148,0.057831376791000366,0.031300020217895505,0.15353596955537796,0.07309234105050563,0.6642518401145935,0.32755617797374725,0.03688824735581875,0.17412132769823074,0.08662266358733177,0.27511527836322786,0.21819525361061096,0.341293939948082,False
