NAME,TID,TARGET_TYPE,PREF_NAME_target,TAX_ID,ORGANISM,CHEMBL_ID_target,SPECIAS_GROUP_FLAG,SPECIES_GROUP_FLAG,MEC_ID,RECORD_ID,MOLREGNO,MECHANISM_OF_ACTION,SITE_ID,ACTION_TYPE,DIRECT_INTERACTION,MOLECULAR_MECHANISM,DISEASE_EFFICACY,MECHANISM_COMMENT,SELECTIVITY_COMMENT,BINDING_SITE_COMMENT,VARIANT_ID,PREF_NAME_drug,CHEMBL_ID_drug,MAX_PHASE,THERAPEUTIC_FLAG,DOSED_INGREDIENT,STRUCTURE_TYPE,CHEBI_PAR_ID,MOLECULE_TYPE,FIRST_APPROVAL,ORAL,PARENTERAL,TOPICAL,BLACK_BOX_WARNING,NATURAL_PRODUCT,FIRST_IN_CLASS,CHIRALITY,PRODRUG,INORGANIC_FLAG,USAN_YEAR,AVAILABILITY_TYPE,USAN_STEM,POLYMER_FLAG,USAN_SUBSTEM,USAN_STEM_DEFINITION,INDICATION_CLASS,WITHDRAWN_FLAG,CHEMICAL_PROBE,ORPHAN,STANDARD_INCHI,STANDARD_INCHI_KEY,SMILES,QED,Lipinski Rules Followed,MolWt,logP,Hydrogen Bond Acceptors,Hydrogen Bond Donors,Stereo Centers,tPSA,Aqueous Solubility Score,Bioavailability,Caco-2 Permeability,HIA,Hydration Free Energy,PAMPA Permeability,P-glycoprotein Inhibition,BBB,PPBR,Volume of Distribution at Steady State,CYP1A2 Inhibition,CYP2C19 Inhibition,CYP2C9 Inhibition,CYP2D6 Inhibition,CYP3A4 Inhibition,Half Life,Hepatocyte Clearance,Microsome Clearance,Acute Toxicity,AMES,Carcinogens,Clinical Toxicity,DILI,hERG,Androgen Receptor Binding (Full Length),Androgen Receptor Binding (Ligand Binding Domain),Estrogen Receptor Binding (Full Length),Estrogen Receptor Binding (Ligand Binding Domain),Aryl Hydrocarbon Receptor Binding,Aromatase Binding,PPAR-Gamma Binding,ATAD5 Binding,Heat Shock Factor Binding,Mitochondrial Membrane Potential,TP53 Binding,Skin Reaction,PAINS,Vina Score,SAScore
PTGS1_COX1,104725,PROTEIN FAMILY,Cyclooxygenase,9606,Homo sapiens,CHEMBL2094253,,0,5900,1700651,317909,Cyclooxygenase inhibitor,,INHIBITOR,1,1,1,"Dexibuprofen works by blocking the cyclo-oxygenase (COX-1, COX2) enzymes. These enzymes are involved in the production of prostaglandins. Some prostaglandins are produced at sites of injury or damage, and cause pain and inflammation. By blocking the effect of COX enzymes, fewer prostaglandins are produced, which means pain and inflammation are eased.",,,,DEXIBUPROFEN,CHEMBL175,4,1,1,MOL,43415,Small molecule,1994,1,0,0,0,1,0,1,0,0,1997,-1,#NAME?,0,#NAME?,anti-inflammatory/analgesic agents (ibuprofen type),Anti-Inflammatory; Analgesic,0,0,0,"InChI=1S/C13H18O2/c1-9(2)8-11-4-6-12(7-5-11)10(3)13(14)15/h4-7,9-10H,8H2,1-3H3,(H,14,15)/t10-/m0/s1",HEFNNWSXXWATRW-JTQLQIEISA-N,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,0.821599549,4,206.285,3.0732,1,1,1,37.3,-2.916091715,0.941707253,-4.308071372,0.998079669,-7.03309504,0.545922947,0.003803756,0.50855369,90.3755211,1.273589497,0.003901277,0.040661689,0.068917326,0.007055409,0.003041729,8.814316704,22.64991713,0.4970891,2.372846932,0.009340146,0.471664521,0.017882882,0.486345205,0.00904825,0.007307378,0.000394262,0.115697523,0.018522588,0.004975313,0.002477616,0.059626499,0.001034714,0.006304103,0.036122799,0.001102683,0.403508812,FALSE,-6.529,2.19175542
PTGS1_COX1,104725,PROTEIN FAMILY,Cyclooxygenase,9606,Homo sapiens,CHEMBL2094253,,0,6227,1706201,11685,Cyclooxygenase inhibitor,,INHIBITOR,1,1,1,Non steroidal antiinflamatory drug.,,,,CLOMETACIN,CHEMBL13376,4,0,1,MOL,,Small molecule,,0,0,0,0,0,0,2,0,0,,-2,#NAME?,0,#NAME?,anti-inflammatory agents (indomethacin type),,1,0,0,"InChI=1S/C19H16ClNO4/c1-11-18(19(24)12-3-5-13(20)6-4-12)15-8-7-14(25-2)9-16(15)21(11)10-17(22)23/h3-9H,10H2,1-2H3,(H,22,23)",DGMZLCLHHVYDIS-UHFFFAOYSA-N,COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1,0.702398686,4,357.793,3.92732,4,1,0,68.53,-4.831292868,0.964417291,-4.632134133,0.996650004,-9.945656383,0.831582892,0.177997225,0.542994905,96.6041277,-0.32836558,0.4142966,0.329427651,0.45677954,0.032730129,0.199287429,40.66232303,2.129675045,3.545068213,3.348338499,0.01415793,0.113088889,0.066385426,0.971327639,0.066595972,0.034225676,0.016393484,0.12077687,0.03956074,0.308225879,0.139870913,0.544071424,0.033694955,0.038766297,0.065890783,0.074352796,0.095952615,FALSE,-6.631,2.080219798
PTGS1_COX1,104725,PROTEIN FAMILY,Cyclooxygenase,9606,Homo sapiens,CHEMBL2094253,,0,6238,1705385,2197674,Cyclooxygenase inhibitor,,INHIBITOR,1,1,1,"The pharmacologically active dipyrone metabolite, 4-methylamino-antipyrine (MAA), targets the initiation of the catalytic reaction of both COX isoforms by reducing the higher oxidation states of COX or sequestering activating peroxides. It does not compete with arachidonic acid for the catalytic site of COX. Instead it binds to the Fe3+ in the haem. In the next step, the Fe3+ is reduced and an MAA radical is formed.",,,,DIPYRONE,CHEMBL3989803,4,0,1,MOL,,Small molecule,,0,0,0,0,0,0,2,0,0,1962,-2,,0,,,,1,0,0,"InChI=1S/C13H17N3O4S.Na.H2O/c1-10-12(14(2)9-21(18,19)20)13(17)16(15(10)3)11-7-5-4-6-8-11;;/h4-8H,9H2,1-3H3,(H,18,19,20);;1H2/q;+1;/p-1",UNZIDPIPYUMVPA-UHFFFAOYSA-M,Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.O.[Na+],0.420179954,4,351.36,-3.39738,7,0,0,118.87,0.029155428,0.859594846,-4.776806185,0.776396286,-11.87505217,0.441585362,0.031738791,0.794353044,65.53367746,5.597878933,0.002199103,0.010236507,0.007059956,0.004178021,0.001614922,44.96775926,27.84341708,-7.96481147,3.006409309,0.274788277,0.568717074,0.199269686,0.738498139,0.183209066,0.030769946,0.017080349,0.075080951,0.005934131,0.00671691,0.005575766,0.001618767,0.001833472,0.003509755,0.004187119,0.004856333,0.258939204,FALSE,,3.131902638
PTGS1_COX1,104725,PROTEIN FAMILY,Cyclooxygenase,9606,Homo sapiens,CHEMBL2094253,,0,6244,1699737,16521,Cyclooxygenase inhibitor,,INHIBITOR,1,1,1,"It acts by blocking the synthesis of prostaglandins by inhibiting cyclooxygenase, which converts arachidonic acid to cyclic endoperoxides, precursors of prostaglandins. Inhibition of prostaglandin synthesis accounts for their analgesic, antipyretic, and platelet-inhibitory actions.",,,,FENCLOFENAC,CHEMBL15677,4,1,1,MOL,,Small molecule,1978,0,0,0,0,0,0,2,0,0,1978,-2,#NAME?,0,#NAME?,anti-inflammatory agents (acetic acid derivatives),Anti-Inflammatory,1,0,0,"InChI=1S/C14H10Cl2O3/c15-10-5-6-13(11(16)8-10)19-12-4-2-1-3-9(12)7-14(17)18/h1-6,8H,7H2,(H,17,18)",IDKAXRLETRCXKS-UHFFFAOYSA-N,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,0.908683172,4,297.137,4.4128,2,1,0,46.53,-4.096051786,0.962677121,-4.142558074,0.999367476,-7.562180758,0.729604214,0.013428835,0.585655087,102.2393285,-4.148192987,0.415793872,0.361532074,0.410561293,0.027040248,0.005663571,9.809474029,54.37962064,22.25182246,2.652157874,0.013003781,0.50177812,0.038438665,0.95210849,0.029597567,0.025454426,0.004545958,0.13249689,0.032446015,0.081596592,0.034260055,0.695287573,0.020237361,0.040637408,0.184929444,0.062083775,0.215915605,FALSE,-7.491,1.758957216
PTGS1_COX1,104725,PROTEIN FAMILY,Cyclooxygenase,9606,Homo sapiens,CHEMBL2094253,,0,6252,1703294,244737,Cyclooxygenase inhibitor,,INHIBITOR,1,1,1,Glafenine is a nonsteroidal anti-inflammatory drug that inhibits both COX isoforms.,,,,GLAFENINE,CHEMBL146095,4,0,1,MOL,31653,Small molecule,,0,0,0,0,1,0,0,0,0,,-2,#NAME?,0,#NAME?,analgesics (fenamic acid subgroup),,1,0,0,"InChI=1S/C19H17ClN2O4/c20-12-5-6-14-17(7-8-21-18(14)9-12)22-16-4-2-1-3-15(16)19(25)26-11-13(24)10-23/h1-9,13,23-24H,10-11H2,(H,21,22)",GWOFUCIGLDBNKM-UHFFFAOYSA-N,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,0.575646203,4,372.808,3.1418,6,3,1,91.68,-4.39249604,0.872299063,-4.95687087,0.999685204,-13.38995045,0.951056349,0.291394815,0.709843171,98.97584296,38.439882,0.952979946,0.816759884,0.547935361,0.261001641,0.598233241,139.6882074,94.84466941,56.19745763,2.578351393,0.108518121,0.126710179,0.179749784,0.948655462,0.452784199,0.014221628,0.038510673,0.087461967,0.01936108,0.766165257,0.33036882,0.155370924,0.033732817,0.147784977,0.558267593,0.244130468,0.139150675,FALSE,-7.832,2.64299098
PTGS1_COX1,104725,PROTEIN FAMILY,Cyclooxygenase,9606,Homo sapiens,CHEMBL2094253,,0,6253,1699729,228897,Cyclooxygenase inhibitor,,INHIBITOR,1,1,1,,,,,IBUFENAC,CHEMBL341812,4,0,1,MOL,76158,Small molecule,,0,0,0,0,0,0,2,0,0,1966,-2,#NAME?,0,#NAME?,anti-inflammatory agents (acetic acid derivatives),Analgesic; Anti-Inflammatory,1,0,0,"InChI=1S/C12H16O2/c1-9(2)7-10-3-5-11(6-4-10)8-12(13)14/h3-6,9H,7-8H2,1-2H3,(H,13,14)",CYWFCPPBTWOZSF-UHFFFAOYSA-N,CC(C)Cc1ccc(CC(=O)O)cc1,0.795449501,4,192.258,2.5122,1,1,0,37.3,-2.792109106,0.916024733,-4.222849444,0.995634508,-6.924053157,0.418685365,0.004930748,0.555287582,91.24478864,-0.271077547,0.0045615,0.057536581,0.054252751,0.008692822,0.001666956,9.173200813,20.50080479,0.595601232,2.225054611,0.014530528,0.511241233,0.030539263,0.492631486,0.010494029,0.007627372,0.000641102,0.170269682,0.023943909,0.0045281,0.001757084,0.093327102,0.001927268,0.011885721,0.030576185,0.001795061,0.523914528,FALSE,-6.731,1.558585039
PTGS1_COX1,104725,PROTEIN FAMILY,Cyclooxygenase,9606,Homo sapiens,CHEMBL2094253,,0,6255,1699932,16599,Cyclooxygenase inhibitor,,INHIBITOR,1,1,1,"It is a cyclooxygenase inhibitor. This prevents the conversion of arachidonic acid into prostaglandins, which are involved in the regulation of pain, inflammation, and fever.",,,,INDOPROFEN,CHEMBL15870,4,0,1,MOL,76162,Small molecule,1979,0,0,0,0,1,0,0,0,0,1976,-2,#NAME?,0,#NAME?,anti-inflammatory/analgesic agents (ibuprofen type),Analgesic; Anti-Inflammatory,1,0,0,"InChI=1S/C17H15NO3/c1-11(17(20)21)12-6-8-14(9-7-12)18-10-13-4-2-3-5-15(13)16(18)19/h2-9,11H,10H2,1H3,(H,20,21)",RJMIEHBSYVWVIN-UHFFFAOYSA-N,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.940384276,4,281.311,3.0351,2,1,1,57.61,-3.56791001,0.955170131,-4.442984273,0.987415671,-11.65632962,0.383541492,0.016914398,0.797182381,83.67507512,1.128618297,0.032321121,0.080540552,0.184882689,0.010552157,0.007369138,8.797356886,20.04276251,0.308137182,2.832145971,0.098089732,0.466800883,0.138591139,0.9279827,0.045446901,0.08366517,0.009803866,0.321782142,0.016856481,0.106390376,0.021235932,0.109221091,0.065806583,0.007865741,0.032495852,0.0240319,0.2688557,FALSE,-7.213,2.448215792
PTGS1_COX1,104725,PROTEIN FAMILY,Cyclooxygenase,9606,Homo sapiens,CHEMBL2094253,,0,6257,1705266,78364,Cyclooxygenase inhibitor,,INHIBITOR,1,1,1,"It inhibits the action of cyclooxygenase enzyme (COX), which produces the pro-inflammatory prostaglandins from arachidonic acids.",,,,ISOXICAM,CHEMBL53292,4,0,1,MOL,76163,Small molecule,,0,0,0,0,1,0,2,0,0,1974,-2,#NAME?,0,#NAME?,anti-inflammatory agents (isoxicam type),Anti-Inflammatory,1,0,0,"InChI=1S/C14H13N3O5S/c1-8-7-11(16-22-8)15-14(19)12-13(18)9-5-3-4-6-10(9)23(20,21)17(12)2/h3-7,18H,1-2H3,(H,15,16,19)",YYUAYBYLJSNDCX-UHFFFAOYSA-N,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,0.859388856,4,335.341,1.48242,6,2,0,112.74,-3.981681037,0.91265676,-4.591022608,0.999823332,-15.08758306,0.762448978,0.10290518,0.407407159,92.53585649,1.501165556,0.043098024,0.057408512,0.13658852,0.003966748,0.029262828,33.47952491,42.85412206,32.51857934,2.862174223,0.046573202,0.177559289,0.025467044,0.982016861,0.075430577,0.068850479,0.014439491,0.117866927,0.002025091,0.090714674,0.01416523,0.007411723,0.004463416,0.006208024,0.301762809,0.012494324,0.24223807,FALSE,-7.67,2.613045267
PTGS1_COX1,104725,PROTEIN FAMILY,Cyclooxygenase,9606,Homo sapiens,CHEMBL2094253,,0,6284,1705451,314827,Cyclooxygenase inhibitor,,INHIBITOR,1,1,1,Inhibits the conversion of arachidonic acid into prostaglandin E2 by prostaglandin synthase in a competitive and reversible way.,,,,PIRPROFEN,CHEMBL188952,4,0,1,MOL,,Small molecule,1987,0,0,0,0,0,0,0,0,0,1974,-2,#NAME?,0,#NAME?,anti-inflammatory/analgesic agents (ibuprofen type),Anti-Inflammatory,1,0,0,"InChI=1S/C13H14ClNO2/c1-9(13(16)17)10-4-5-12(11(14)8-10)15-6-2-3-7-15/h2-5,8-9H,6-7H2,1H3,(H,16,17)",PIDSZXPFGCURGN-UHFFFAOYSA-N,CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,0.84012718,4,251.713,2.9043,2,1,1,40.54,-3.466006216,0.955337799,-4.444263625,0.998095298,-8.76279067,0.543669784,0.006117193,0.762444723,83.15927145,0.984668998,0.020083598,0.199619316,0.118288285,0.023668048,0.013051169,-8.335511777,34.37292637,20.44669329,2.973140852,0.100758465,0.393930025,0.086672796,0.793864918,0.016371705,0.025634909,0.006180827,0.110458542,0.013739472,0.054109333,0.016204125,0.328767714,0.029838492,0.02606002,0.019022816,0.049785526,0.578132379,FALSE,-6.876,2.955489129
PTGS1_COX1,104725,PROTEIN FAMILY,Cyclooxygenase,9606,Homo sapiens,CHEMBL2094253,,0,6441,1699588,314587,Cyclooxygenase inhibitor,,INHIBITOR,1,1,1,"Non-steroidal anti-inflammatory drug. Acemetacin works by blocking the effect of natural substances called cyclo-oxygenase (COX) enzymes. These enzymes help to make other chemicals in the body, called prostaglandins. Some prostaglandins are produced at sites of injury or damage, and cause pain and inflammation. By blocking the effect of COX enzymes, fewer prostaglandins are produced, which means pain and inflammation are eased.",It has modest selectivity for COX-1.,,,ACEMETACIN,CHEMBL189171,4,1,1,MOL,31162,Small molecule,,0,0,0,0,1,0,2,0,0,,-1,#NAME?,0,#NAME?,anti-inflammatory agents (indomethacin type),,0,0,0,"InChI=1S/C21H18ClNO6/c1-12-16(10-20(26)29-11-19(24)25)17-9-15(28-2)7-8-18(17)23(12)21(27)13-3-5-14(22)6-4-13/h3-9H,10-11H2,1-2H3,(H,24,25)",FSQKKOOTNAMONP-UHFFFAOYSA-N,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.619257057,4,415.829,3.47052,6,1,0,94.83,-3.973911878,0.939131749,-5.003615121,0.985765207,-10.01632203,0.753002214,0.178126892,0.675090098,93.15027934,2.764752922,0.177345639,0.277115718,0.442634511,0.019689866,0.140803255,14.93311243,22.82038722,27.47010701,3.509067008,0.015611375,0.107081812,0.095154844,0.979918659,0.131891552,0.029547761,0.014431427,0.067540968,0.021484413,0.094223063,0.058932258,0.243013269,0.013942618,0.017362972,0.023265388,0.040294522,0.094417533,FALSE,-8.958,2.255908191
PTGS1_COX1,104725,PROTEIN FAMILY,Cyclooxygenase,9606,Homo sapiens,CHEMBL2094253,,0,6461,1699589,989360,Cyclooxygenase inhibitor,,INHIBITOR,1,1,1,Apazone is a non-steroidal antiinflammatory drug that has a weak anti-cyclooxygenase-1 and anti-cyclooxygenase-2 activity.,Apazone has a weak anti-cyclooxygenase-1 and anti-cyclooxygenase-2 activity.,,,APAZONE,CHEMBL1565476,4,1,1,MOL,38010,Small molecule,,0,0,0,0,1,0,0,0,0,1969,-1,,0,,,Anti-Inflammatory,0,0,0,"InChI=1S/C16H20N4O2/c1-5-6-11-14(21)19-13-9-10(2)7-8-12(13)17-16(18(3)4)20(19)15(11)22/h7-9,11H,5-6H2,1-4H3",MPHPHYZQRGLTBO-UHFFFAOYSA-N,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,0.785648802,4,300.362,2.06422,4,0,1,56.22,-3.48691373,0.91004355,-4.504615776,0.999720371,-10.24805753,0.977821767,0.102697363,0.827960968,68.6233638,7.201240308,0.408689275,0.366202855,0.300149608,0.014074472,0.032305359,10.30576459,-14.75347315,22.75167116,2.392274023,0.412211907,0.368994871,0.045865966,0.935783565,0.462637281,0.089921282,0.004453495,0.195135772,0.008974687,0.225765185,0.033981355,0.003903959,0.029125098,0.020952394,0.17069497,0.126629269,0.61793527,FALSE,-6.508,3.537729505
PTGS1_COX1,104725,PROTEIN FAMILY,Cyclooxygenase,9606,Homo sapiens,CHEMBL2094253,,0,6476,2793356,9913,Cyclooxygenase inhibitor,,INHIBITOR,1,1,1,"Benzydamine is a nonsteroidal anti-inflammatory drug that acts partly through an inhibitory effect on the phospholipase A2 by diminishing the liberation of arachidonic acid from phospholipids, and partly as a weak inhibitor of prostaglandin G/H synthase 1 and 2 by reducing the production of prostaglandins.",Weak inhibitotor of COX-1 and COX-2,,,BENZYDAMINE,CHEMBL12610,4,1,0,MOL,,Small molecule,,0,0,0,0,1,0,2,0,0,1965,-1,,0,,,Anti-Inflammatory; Antipyretic; Analgesic,0,0,0,"InChI=1S/C19H23N3O/c1-21(2)13-8-14-23-19-17-11-6-7-12-18(17)22(20-19)15-16-9-4-3-5-10-16/h3-7,9-12H,8,13-15H2,1-2H3",CNBGNNVCVSKAQZ-UHFFFAOYSA-N,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,0.626555869,4,309.413,3.4151,4,0,0,30.29,-3.308289818,0.796725178,-4.458735294,0.996630871,-7.362162349,0.9563815,0.634748244,0.985169709,85.15619598,-1.752395899,0.401790643,0.210012612,0.031931386,0.846323264,0.141284572,-28.13507522,79.36202747,36.25579506,2.641490194,0.268293759,0.111380274,0.519161126,0.198030727,0.931366205,0.014215614,0.00387998,0.053896031,0.014755017,0.089830204,0.05693581,0.003584173,0.003520389,0.024094081,0.025445175,0.007122807,0.601146489,FALSE,-6.927,2.02391153
PTGS1_COX1,104725,PROTEIN FAMILY,Cyclooxygenase,9606,Homo sapiens,CHEMBL2094253,,0,6477,1705846,952018,Cyclooxygenase inhibitor,,INHIBITOR,1,1,1,"Benzydamine is a nonsteroidal anti-inflammatory drug that acts partly through an inhibitory effect on the phospholipase A2 by diminishing the liberation of arachidonic acid from phospholipids, and partly as a weak inhibitor of prostaglandin G/H synthase 1 and 2 by reducing the production of prostaglandins.",Weak inhibitotor of COX-1 and COX-2.,,,BENZYDAMINE HYDROCHLORIDE,CHEMBL1528134,4,1,1,MOL,,Small molecule,,0,0,0,0,0,0,2,0,0,1965,-1,,0,,,Anti-Inflammatory; Antipyretic; Analgesic,0,0,0,"InChI=1S/C19H23N3O.ClH/c1-21(2)13-8-14-23-19-17-11-6-7-12-18(17)22(20-19)15-16-9-4-3-5-10-16;/h3-7,9-12H,8,13-15H2,1-2H3;1H",HNNIWKQLJSNAEQ-UHFFFAOYSA-N,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12.Cl,0.609435463,4,345.874,3.8369,4,0,0,30.29,-2.723790985,0.837771678,-4.631244744,0.994755936,-7.79417198,0.911354017,0.773527884,0.976724815,89.56389334,-4.357940072,0.432392633,0.249828656,0.040415167,0.915173924,0.127982587,-2.179102132,79.11336317,47.27973254,2.553669703,0.497389668,0.239519358,0.581344646,0.215815741,0.950752866,0.009288162,0.005833128,0.06216115,0.023179438,0.095955634,0.122956397,0.009166116,0.006652738,0.042623643,0.049631288,0.015007884,0.654745823,FALSE,-6.909,2.122537555
PTGS1_COX1,104725,PROTEIN FAMILY,Cyclooxygenase,9606,Homo sapiens,CHEMBL2094253,,0,6692,1702999,117758,Cyclooxygenase inhibitor,,INHIBITOR,1,1,1,"Ketoprofen is a non-steroidal anti-inﬂammatory drug. It is a racemic mixture and its analgesic efﬁcacy is due to the (S)-enantiomer, dexketoprofen. The analgesic action of the (R)-enantiomer is considered to be less signiﬁcant, but causes the majority of adverse effects, that is gastric mucosa irritation. Its mechanism of action is the non-selective inhibition of cyclooxygenase-1 and cyclooxygenase-2.",Dexketoprofen was found to be a potent inhibitor of the prostaglandin F2 alpha (PGF2 alpha) production in rat brain (IC50 = 6.2 nM),,,DEXKETOPROFEN,CHEMBL75435,4,1,1,MOL,76128,Small molecule,1994,1,0,0,0,1,0,1,0,0,,-1,#NAME?,0,#NAME?,anti-inflammatory/analgesic agents (ibuprofen type),,0,0,0,"InChI=1S/C16H14O3/c1-11(16(18)19)13-8-5-9-14(10-13)15(17)12-6-3-2-4-7-12/h2-11H,1H3,(H,18,19)/t11-/m0/s1",DKYWVDODHFEZIM-NSHDSACASA-N,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0.852803689,4,254.285,3.1057,2,1,1,54.37,-3.44547097,0.953188336,-4.289279622,0.992217278,-9.815871328,0.459241062,0.011728455,0.402834702,95.06205514,1.776798603,0.014666131,0.042884964,0.080979119,0.003107757,0.002191339,5.584575084,15.64492408,1.827357122,2.641191996,0.006869372,0.438985744,0.028888019,0.922788727,0.004760157,0.051328047,0.007074406,0.279676697,0.026851222,0.01386556,0.006300042,0.181931616,0.016904918,0.002869044,0.011835509,0.003796778,0.252305892,FALSE,-8.003,2.146445483
PTGS1_COX1,104725,PROTEIN FAMILY,Cyclooxygenase,9606,Homo sapiens,CHEMBL2094253,,0,7550,1702697,317541,Cyclooxygenase inhibitor,,INHIBITOR,1,1,1,,,,,ESFLURBIPROFEN,CHEMBL435298,4,0,1,MOL,42446,Small molecule,2015,0,0,1,0,1,0,1,0,0,,-1,#NAME?,0,#NAME?,anti-inflammatory/analgesic agents (ibuprofen type),,0,0,0,"InChI=1S/C15H13FO2/c1-10(15(17)18)12-7-8-13(14(16)9-12)11-5-3-2-4-6-11/h2-10H,1H3,(H,17,18)/t10-/m0/s1",SYTBZMRGLBWNTM-JTQLQIEISA-N,C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0.893750443,4,244.265,3.6808,1,1,1,37.3,-3.812711926,0.984973109,-4.23044166,0.999298751,-7.855916413,0.66783936,0.0091862,0.697006798,98.74759248,-0.051611146,0.075226805,0.090996505,0.173087963,0.002472507,0.005663575,-7.623533201,13.07248849,19.60070813,2.957805967,0.056282144,0.609713835,0.04347238,0.957288444,0.018689035,0.058138445,0.004784512,0.261237073,0.037790989,0.058591794,0.025162981,0.38441571,0.077584566,0.003077285,0.014775017,0.01238254,0.203647226,FALSE,-7.556,2.158984651
PTGS1_COX1,104725,PROTEIN FAMILY,Cyclooxygenase,9606,Homo sapiens,CHEMBL2094253,,0,7568,1700015,22873,Cyclooxygenase inhibitor,,INHIBITOR,1,1,1,Activated in vivo.,Non-selective: active against COX-1 and COX-2.,,,LOXOPROFEN,CHEMBL19299,4,0,1,MOL,76172,Small molecule,1986,1,0,0,0,0,0,0,1,0,,-1,#NAME?,0,#NAME?,anti-inflammatory/analgesic agents (ibuprofen type),,0,0,0,"InChI=1S/C15H18O3/c1-10(15(17)18)12-7-5-11(6-8-12)9-13-3-2-4-14(13)16/h5-8,10,13H,2-4,9H2,1H3,(H,17,18)",YMBXTVYHTMGZDW-UHFFFAOYSA-N,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,0.888344064,4,246.306,2.7864,2,1,2,54.37,-2.351518615,0.969425344,-4.363898759,0.999455249,-9.569583681,0.540559745,0.005353294,0.577200997,82.24363933,-0.813186537,0.004336324,0.063157025,0.053151315,0.008937655,0.003167383,-8.057611937,24.53003162,-11.87201406,2.740015718,0.014842284,0.213413838,0.060142052,0.420297951,0.001598556,0.03207049,0.00598614,0.137000172,0.008356494,0.015289706,0.001465471,0.136526527,0.005185463,0.007829041,0.008919776,0.003076053,0.244236493,FALSE,-7.401,2.863068856
PTGS1_COX1,104725,PROTEIN FAMILY,Cyclooxygenase,9606,Homo sapiens,CHEMBL2094253,,0,9015,1705457,993371,Cyclooxygenase inhibitor,,INHIBITOR,1,1,1,,,,,LORNOXICAM,CHEMBL1569487,4,1,1,MOL,31783,Small molecule,,0,0,0,0,1,0,2,0,0,1993,-1,#NAME?,0,#NAME?,anti-inflammatory agents (isoxicam type),Anti-Inflammatory; Analgesic,0,0,0,"InChI=1S/C13H10ClN3O4S2/c1-17-10(13(19)16-9-4-2-3-5-15-9)11(18)12-7(23(17,20)21)6-8(14)22-12/h2-6,18H,1H3,(H,15,16,19)",WLHQHAUOOXYABV-UHFFFAOYSA-N,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,0.843270041,4,371.827,2.2959,6,2,0,99.6,-4.161932698,0.828223491,-4.784776631,0.999748707,-15.7898962,0.838831842,0.127500488,0.300867423,93.08628558,11.86462827,0.168409619,0.260247588,0.369706549,0.033498702,0.097246592,56.96580799,64.82854869,18.41250066,4.177900644,0.027074285,0.138632372,0.031939481,0.984912825,0.072328167,0.028106553,0.017388717,0.132124492,0.004728299,0.115274911,0.042897017,0.035128265,0.012625112,0.027928585,0.548962048,0.051725062,0.331778035,FALSE,-6.034,2.912581531
PTGS1_COX1,11343,SINGLE PROTEIN,Cyclooxygenase-1,9615,Canis lupus familiaris,CHEMBL4133,,0,9656,1701416,39437,Cyclooxygenase-1 inhibitor,,INHIBITOR,1,1,1,Approved veterinary,Higher activity towards COX-2 vs COX-1,,,MAVACOXIB,CHEMBL28527,2,0,0,MOL,76207,Small molecule,2008,0,0,0,0,0,0,2,0,0,2005,,#NAME?,0,#NAME?,cyclooxygenase-2 inhibitors,,0,0,0,"InChI=1S/C16H11F4N3O2S/c17-11-3-1-10(2-4-11)14-9-15(16(18,19)20)22-23(14)12-5-7-13(8-6-12)26(21,24)25/h1-9H,(H2,21,24,25)",TTZNQDOUNXBMJV-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1,0.70268304,4,385.342,3.3446,4,1,0,77.98,-4.533740566,0.944177938,-4.944427009,0.997890103,-6.117929436,0.84170233,0.592294043,0.8042135,93.54333426,-1.51625477,0.774957275,0.298309602,0.258286917,0.089093266,0.418878013,-20.08263287,18.5393544,1.211982664,2.557510541,0.117339475,0.804584324,0.441099381,0.964885008,0.616726178,0.104968512,0.13346367,0.093955769,0.03710269,0.041716171,0.122625294,0.045853036,0.034806879,0.009300261,0.196332718,0.065677411,0.068258299,FALSE,-8.026,2.163150833
